timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1615701614032,2068,Open_Main_Page,200,OK,Thread Group 1-7,text,true,,8951,796,10,10,https://demo.nopcommerce.com/,438,0,8
1615701614032,438,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1554,341,10,10,http://demo.nopcommerce.com/,438,0,8
1615701614471,1629,Open_Main_Page-1,200,OK,Thread Group 1-7,text,true,,7397,455,10,10,https://demo.nopcommerce.com/,1628,0,228
1615701614031,2068,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,8951,796,10,10,null,438,3,8
1615701613732,2426,Open_Main_Page,200,OK,Thread Group 1-4,text,true,,8953,796,10,10,https://demo.nopcommerce.com/,453,0,9
1615701613732,453,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1560,341,10,10,http://demo.nopcommerce.com/,453,0,9
1615701614186,1972,Open_Main_Page-1,200,OK,Thread Group 1-4,text,true,,7393,455,10,10,https://demo.nopcommerce.com/,1971,0,513
1615701613732,2426,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,8953,796,10,10,null,453,1,9
1615701614233,1942,Open_Main_Page,200,OK,Thread Group 1-9,text,true,,8947,796,10,10,https://demo.nopcommerce.com/,444,0,8
1615701614233,444,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1558,341,10,10,http://demo.nopcommerce.com/,444,0,8
1615701614678,1497,Open_Main_Page-1,200,OK,Thread Group 1-9,text,true,,7389,455,10,10,https://demo.nopcommerce.com/,1496,0,42
1615701614232,1942,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,8947,796,10,10,null,444,2,8
1615701613495,2680,Open_Main_Page,200,OK,Thread Group 1-1,text,true,,8979,796,10,10,https://demo.nopcommerce.com/,520,0,79
1615701613495,520,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1558,341,10,10,http://demo.nopcommerce.com/,520,0,79
1615701614021,2154,Open_Main_Page-1,200,OK,Thread Group 1-1,text,true,,7421,455,10,10,https://demo.nopcommerce.com/,2153,0,677
1615701613438,2680,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8979,796,10,10,null,520,57,79
1615701613934,2249,Open_Main_Page,200,OK,Thread Group 1-6,text,true,,8969,796,10,10,https://demo.nopcommerce.com/,445,0,9
1615701613934,445,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1552,341,10,10,http://demo.nopcommerce.com/,445,0,9
1615701614381,1802,Open_Main_Page-1,200,OK,Thread Group 1-6,text,true,,7417,455,10,10,https://demo.nopcommerce.com/,1801,0,319
1615701614133,2050,Open_Main_Page,200,OK,Thread Group 1-8,text,true,,8954,796,10,10,https://demo.nopcommerce.com/,453,0,8
1615701614133,453,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1554,341,10,10,http://demo.nopcommerce.com/,453,0,8
1615701614588,1595,Open_Main_Page-1,200,OK,Thread Group 1-8,text,true,,7400,455,10,10,https://demo.nopcommerce.com/,1594,0,110
1615701614132,2050,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,8954,796,10,10,null,453,1,8
1615701613933,2249,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8969,796,10,10,null,445,1,9
1615701613533,2655,Open_Main_Page,200,OK,Thread Group 1-2,text,true,,8956,796,10,10,https://demo.nopcommerce.com/,483,0,41
1615701613533,483,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1554,341,10,10,http://demo.nopcommerce.com/,483,0,41
1615701614021,2167,Open_Main_Page-1,200,OK,Thread Group 1-2,text,true,,7402,455,10,10,https://demo.nopcommerce.com/,2167,0,677
1615701613533,2655,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8956,796,10,10,null,483,1,41
1615701613633,2565,Open_Main_Page,200,OK,Thread Group 1-3,text,true,,8959,796,10,10,https://demo.nopcommerce.com/,430,0,12
1615701613633,430,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1552,341,10,10,http://demo.nopcommerce.com/,430,0,12
1615701614064,2134,Open_Main_Page-1,200,OK,Thread Group 1-3,text,true,,7407,455,10,10,https://demo.nopcommerce.com/,2134,0,634
1615701613632,2565,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,8959,796,10,10,null,430,2,12
1615701613833,2384,Open_Main_Page,200,OK,Thread Group 1-5,text,true,,8952,796,10,10,https://demo.nopcommerce.com/,438,0,8
1615701613833,438,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1554,341,10,10,http://demo.nopcommerce.com/,438,0,8
1615701614272,1945,Open_Main_Page-1,200,OK,Thread Group 1-5,text,true,,7398,455,10,10,https://demo.nopcommerce.com/,1945,0,427
1615701613832,2384,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8952,796,10,10,null,438,2,8
1615701614333,1910,Open_Main_Page,200,OK,Thread Group 1-10,text,true,,8956,796,10,10,https://demo.nopcommerce.com/,455,0,8
1615701614333,455,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1558,341,10,10,http://demo.nopcommerce.com/,455,0,8
1615701614790,1453,Open_Main_Page-1,200,OK,Thread Group 1-10,text,true,,7398,455,10,10,https://demo.nopcommerce.com/,1452,0,53
1615701614332,1910,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8956,796,10,10,null,455,2,8
1615701616176,889,Open_Computers_Page,200,OK,Thread Group 1-9,text,true,,7467,954,10,10,https://demo.nopcommerce.com/computers,457,0,0
1615701616190,875,Open_Computers_Page,200,OK,Thread Group 1-2,text,true,,7469,954,10,10,https://demo.nopcommerce.com/computers,450,0,0
1615701616176,457,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,457,0,0
1615701616190,450,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1407,451,10,10,http://demo.nopcommerce.com/computers,450,0,0
1615701616633,432,Open_Computers_Page-1,200,OK,Thread Group 1-9,text,true,,6062,503,10,10,https://demo.nopcommerce.com/computers,431,0,0
1615701616640,425,Open_Computers_Page-1,200,OK,Thread Group 1-2,text,true,,6062,503,10,10,https://demo.nopcommerce.com/computers,424,0,0
1615701616189,875,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7469,954,10,10,null,450,257,0
1615701616176,889,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,7467,954,10,10,null,457,256,0
1615701616176,1403,Open_Computers_Page,200,OK,Thread Group 1-1,text,true,,7458,954,10,10,https://demo.nopcommerce.com/computers,247,0,0
1615701616176,247,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1403,451,10,10,http://demo.nopcommerce.com/computers,247,0,0
1615701616424,1155,Open_Computers_Page-1,200,OK,Thread Group 1-1,text,true,,6055,503,10,10,https://demo.nopcommerce.com/computers,1154,0,0
1615701616176,1403,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,7458,954,10,10,null,247,13,0
1615701616184,1429,Open_Computers_Page,200,OK,Thread Group 1-6,text,true,,7450,954,10,10,https://demo.nopcommerce.com/computers,244,0,0
1615701616184,244,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1399,451,10,10,http://demo.nopcommerce.com/computers,244,0,0
1615701616429,1184,Open_Computers_Page-1,200,OK,Thread Group 1-6,text,true,,6051,503,10,10,https://demo.nopcommerce.com/computers,1184,0,0
1615701616183,1429,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7450,954,10,10,null,244,8,0
1615701616199,1444,Open_Computers_Page,200,OK,Thread Group 1-3,text,true,,7469,954,10,10,https://demo.nopcommerce.com/computers,239,0,0
1615701616199,239,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,239,0,0
1615701616438,1205,Open_Computers_Page-1,200,OK,Thread Group 1-3,text,true,,6064,503,10,10,https://demo.nopcommerce.com/computers,1204,0,0
1615701616199,1444,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7469,954,10,10,null,239,4,0
1615701616102,1611,Open_Computers_Page,200,OK,Thread Group 1-7,text,true,,7460,954,10,10,https://demo.nopcommerce.com/computers,441,0,0
1615701616102,441,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1403,451,10,10,http://demo.nopcommerce.com/computers,441,0,0
1615701616544,1169,Open_Computers_Page-1,200,OK,Thread Group 1-7,text,true,,6057,503,10,10,https://demo.nopcommerce.com/computers,1168,0,0
1615701616102,1611,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,7460,954,10,10,null,441,3,0
1615701616160,1687,Open_Computers_Page,200,OK,Thread Group 1-4,text,true,,7473,954,10,10,https://demo.nopcommerce.com/computers,461,0,0
1615701616160,461,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1407,451,10,10,http://demo.nopcommerce.com/computers,461,0,0
1615701616622,1225,Open_Computers_Page-1,200,OK,Thread Group 1-4,text,true,,6066,503,10,10,https://demo.nopcommerce.com/computers,1225,0,0
1615701616159,1687,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7473,954,10,10,null,461,5,0
1615701616184,1690,Open_Computers_Page,200,OK,Thread Group 1-8,text,true,,7458,954,10,10,https://demo.nopcommerce.com/computers,450,0,0
1615701616184,450,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,450,0,0
1615701616634,1240,Open_Computers_Page-1,200,OK,Thread Group 1-8,text,true,,6053,503,10,10,https://demo.nopcommerce.com/computers,1239,0,0
1615701616183,1690,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,7458,954,10,10,null,450,4,0
1615701616218,1673,Open_Computers_Page,200,OK,Thread Group 1-5,text,true,,7470,954,10,10,https://demo.nopcommerce.com/computers,430,0,0
1615701616218,430,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,430,0,0
1615701616649,1242,Open_Computers_Page-1,200,OK,Thread Group 1-5,text,true,,6065,503,10,10,https://demo.nopcommerce.com/computers,1241,0,0
1615701616218,1673,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,7470,954,10,10,null,430,3,0
1615701616244,1659,Open_Computers_Page,200,OK,Thread Group 1-10,text,true,,7466,954,10,10,https://demo.nopcommerce.com/computers,452,0,0
1615701616244,452,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1405,451,10,10,http://demo.nopcommerce.com/computers,452,0,0
1615701616697,1206,Open_Computers_Page-1,200,OK,Thread Group 1-10,text,true,,6061,503,10,10,https://demo.nopcommerce.com/computers,1206,0,0
1615701616244,1659,Open_Computers_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,7466,954,10,10,null,452,3,0
1615701617321,903,Open_Category_Page,200,OK,Thread Group 1-2,text,true,,8286,970,10,10,https://demo.nopcommerce.com/desktops,453,0,0
1615701617321,453,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1408,459,10,10,http://demo.nopcommerce.com/desktops,453,0,0
1615701617774,450,Open_Category_Page-1,200,OK,Thread Group 1-2,text,true,,6878,511,10,10,https://demo.nopcommerce.com/desktops,449,0,0
1615701617321,903,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8286,970,10,10,null,453,14,0
1615701617620,837,Open_Category_Page,200,OK,Thread Group 1-6,text,true,,8321,970,10,10,https://demo.nopcommerce.com/software,431,0,0
1615701617620,431,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1398,459,10,10,http://demo.nopcommerce.com/software,431,0,0
1615701618052,405,Open_Category_Page-1,200,OK,Thread Group 1-6,text,true,,6923,511,10,10,https://demo.nopcommerce.com/software,404,0,0
1615701617620,837,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8321,970,10,10,null,431,8,0
1615701617878,893,Open_Category_Page,200,OK,Thread Group 1-8,text,true,,9336,972,10,10,https://demo.nopcommerce.com/notebooks,440,0,0
1615701617878,440,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1403,460,10,10,http://demo.nopcommerce.com/notebooks,440,0,0
1615701618318,453,Open_Category_Page-1,200,OK,Thread Group 1-8,text,true,,7933,512,10,10,https://demo.nopcommerce.com/notebooks,452,0,0
1615701617877,893,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,9336,972,10,10,null,440,10,0
1615701617321,1728,Open_Category_Page,200,OK,Thread Group 1-9,text,true,,8284,970,10,10,https://demo.nopcommerce.com/desktops,467,0,0
1615701617321,467,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1400,459,10,10,http://demo.nopcommerce.com/desktops,467,0,0
1615701617788,1261,Open_Category_Page-1,200,OK,Thread Group 1-9,text,true,,6884,511,10,10,https://demo.nopcommerce.com/desktops,1260,0,0
1615701617321,1728,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,8284,970,10,10,null,467,6,0
1615701617592,1626,Open_Category_Page,200,OK,Thread Group 1-1,text,true,,8279,970,10,10,https://demo.nopcommerce.com/desktops,434,0,0
1615701617592,434,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1404,459,10,10,http://demo.nopcommerce.com/desktops,434,0,0
1615701618027,1191,Open_Category_Page-1,200,OK,Thread Group 1-1,text,true,,6875,511,10,10,https://demo.nopcommerce.com/desktops,1191,0,0
1615701617592,1626,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8279,970,10,10,null,434,4,0
1615701617647,1679,Open_Category_Page,200,OK,Thread Group 1-3,text,true,,8282,970,10,10,https://demo.nopcommerce.com/desktops,436,0,0
1615701617647,436,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1406,459,10,10,http://demo.nopcommerce.com/desktops,436,0,0
1615701618084,1242,Open_Category_Page-1,200,OK,Thread Group 1-3,text,true,,6876,511,10,10,https://demo.nopcommerce.com/desktops,1241,0,0
1615701617647,1679,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,8282,970,10,10,null,436,7,0
1615701618465,1129,Open_Item_Page,200,OK,Thread Group 1-6,text,true,,12606,1008,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,478,0,0
1615701618465,478,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1420,478,10,10,http://demo.nopcommerce.com/sound-forge-pro-11-recurring,478,0,0
1615701618944,650,Open_Item_Page-1,200,OK,Thread Group 1-6,text,true,,11186,530,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,649,0,0
1615701618465,1129,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,12606,1008,10,10,null,478,1,0
1615701617716,1881,Open_Category_Page,200,OK,Thread Group 1-7,text,true,,8329,970,10,10,https://demo.nopcommerce.com/software,548,0,0
1615701617716,548,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1406,459,10,10,http://demo.nopcommerce.com/software,548,0,0
1615701618265,1332,Open_Category_Page-1,200,OK,Thread Group 1-7,text,true,,6923,511,10,10,https://demo.nopcommerce.com/software,1331,0,0
1615701617716,1881,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,8329,970,10,10,null,548,6,0
1615701617907,1691,Open_Category_Page,200,OK,Thread Group 1-10,text,true,,8324,970,10,10,https://demo.nopcommerce.com/software,357,0,0
1615701617907,357,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1396,459,10,10,http://demo.nopcommerce.com/software,357,0,0
1615701618265,1333,Open_Category_Page-1,200,OK,Thread Group 1-10,text,true,,6928,511,10,10,https://demo.nopcommerce.com/software,1332,0,0
1615701617906,1691,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8324,970,10,10,null,357,7,0
1615701617894,1729,Open_Category_Page,200,OK,Thread Group 1-5,text,true,,8334,970,10,10,https://demo.nopcommerce.com/software,371,0,0
1615701617894,371,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1408,459,10,10,http://demo.nopcommerce.com/software,371,0,0
1615701618266,1357,Open_Category_Page-1,200,OK,Thread Group 1-5,text,true,,6926,511,10,10,https://demo.nopcommerce.com/software,1356,0,0
1615701617894,1729,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8334,970,10,10,null,371,3,0
1615701617851,2117,Open_Category_Page,200,OK,Thread Group 1-4,text,true,,9329,972,10,10,https://demo.nopcommerce.com/notebooks,443,0,0
1615701617851,443,Open_Category_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1403,460,10,10,http://demo.nopcommerce.com/notebooks,443,0,0
1615701618295,1673,Open_Category_Page-1,200,OK,Thread Group 1-4,text,true,,7926,512,10,10,https://demo.nopcommerce.com/notebooks,1672,0,0
1615701617851,2117,Open_Category_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,9329,972,10,10,null,443,5,0
1615701619222,881,Open_Item_Page,200,OK,Thread Group 1-1,text,true,,10575,998,10,10,https://demo.nopcommerce.com/build-your-own-computer,462,0,0
1615701619222,462,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1429,473,10,10,http://demo.nopcommerce.com/build-your-own-computer,462,0,0
1615701619684,419,Open_Item_Page-1,200,OK,Thread Group 1-1,text,true,,9146,525,10,10,https://demo.nopcommerce.com/build-your-own-computer,418,0,0
1615701619222,881,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,10575,998,10,10,null,462,0,0
1615701618239,1892,Open_Item_Page,200,OK,Thread Group 1-2,text,true,,13390,1022,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,441,0,0
1615701618239,441,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1433,485,10,10,http://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,441,0,0
1615701618680,1451,Open_Item_Page-1,200,OK,Thread Group 1-2,text,true,,11957,537,10,10,https://demo.nopcommerce.com/lenovo-ideacentre-600-all-in-one-pc,1450,0,0
1615701618238,1892,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,13390,1022,10,10,null,441,2,0
1615701619626,677,Open_Item_Page,200,OK,Thread Group 1-5,text,true,,12595,1008,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,247,0,0
1615701619626,247,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1422,478,10,10,http://demo.nopcommerce.com/sound-forge-pro-11-recurring,247,0,0
1615701619873,430,Open_Item_Page-1,200,OK,Thread Group 1-5,text,true,,11173,530,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,429,0,0
1615701619626,677,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,12595,1008,10,10,null,247,1,0
1615701618781,1956,Open_Item_Page,200,OK,Thread Group 1-8,text,true,,13713,1016,10,10,https://demo.nopcommerce.com/lenovo-thinkpad-x1-carbon-laptop,482,0,0
1615701618781,482,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1428,482,10,10,http://demo.nopcommerce.com/lenovo-thinkpad-x1-carbon-laptop,482,0,0
1615701619264,1473,Open_Item_Page-1,200,OK,Thread Group 1-8,text,true,,12285,534,10,10,https://demo.nopcommerce.com/lenovo-thinkpad-x1-carbon-laptop,1471,0,0
1615701618780,1956,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,13713,1016,10,10,null,482,2,0
1615701619056,1698,Open_Item_Page,200,OK,Thread Group 1-9,text,true,,10563,998,10,10,https://demo.nopcommerce.com/build-your-own-computer,283,0,0
1615701619056,283,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1417,473,10,10,http://demo.nopcommerce.com/build-your-own-computer,283,0,0
1615701619340,1414,Open_Item_Page-1,200,OK,Thread Group 1-9,text,true,,9146,525,10,10,https://demo.nopcommerce.com/build-your-own-computer,1413,0,0
1615701619055,1698,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,10563,998,10,10,null,283,2,0
1615701619973,819,Open_Item_Page,200,OK,Thread Group 1-4,text,true,,13880,1006,10,10,https://demo.nopcommerce.com/hp-spectre-xt-pro-ultrabook,245,0,0
1615701619973,245,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-4,,true,,1423,477,10,10,http://demo.nopcommerce.com/hp-spectre-xt-pro-ultrabook,245,0,0
1615701620218,574,Open_Item_Page-1,200,OK,Thread Group 1-4,text,true,,12457,529,10,10,https://demo.nopcommerce.com/hp-spectre-xt-pro-ultrabook,573,0,0
1615701619973,819,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,13880,1006,10,10,null,245,2,0
1615701620104,726,Open_Main_Page,200,OK,Thread Group 1-1,text,true,,8789,1063,10,10,https://demo.nopcommerce.com/,252,0,0
1615701620104,252,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-1,,true,,1396,403,10,10,http://demo.nopcommerce.com/,252,0,0
1615701620357,473,Open_Main_Page-1,200,OK,Thread Group 1-1,text,true,,7393,660,10,10,https://demo.nopcommerce.com/,472,0,0
1615701620103,726,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8789,1063,10,10,null,252,2,0
1615701620305,643,Open_Main_Page,200,OK,Thread Group 1-5,text,true,,8786,1064,10,10,https://demo.nopcommerce.com/,250,0,0
1615701620305,250,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-5,,true,,1394,403,10,10,http://demo.nopcommerce.com/,250,0,0
1615701620555,393,Open_Main_Page-1,200,OK,Thread Group 1-5,text,true,,7392,661,10,10,https://demo.nopcommerce.com/,393,0,0
1615701620305,643,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8786,1064,10,10,null,250,0,0
1615701619333,1771,Open_Item_Page,200,OK,Thread Group 1-3,text,true,,10566,998,10,10,https://demo.nopcommerce.com/build-your-own-computer,281,0,0
1615701619333,281,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-3,,true,,1413,473,10,10,http://demo.nopcommerce.com/build-your-own-computer,281,0,0
1615701619614,1490,Open_Item_Page-1,200,OK,Thread Group 1-3,text,true,,9153,525,10,10,https://demo.nopcommerce.com/build-your-own-computer,1489,0,0
1615701619333,1771,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,10566,998,10,10,null,281,0,0
1615701619596,1602,Open_Main_Page,200,OK,Thread Group 1-6,text,true,,8793,1064,10,10,https://demo.nopcommerce.com/,235,0,0
1615701619596,235,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1394,403,10,10,http://demo.nopcommerce.com/,235,0,0
1615701619832,1366,Open_Main_Page-1,200,OK,Thread Group 1-6,text,true,,7399,661,10,10,https://demo.nopcommerce.com/,1365,0,0
1615701619596,1602,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8793,1064,10,10,null,235,0,0
1615701620739,658,Open_Main_Page,200,OK,Thread Group 1-8,text,true,,8784,1063,10,10,https://demo.nopcommerce.com/,247,0,0
1615701620739,247,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-8,,true,,1392,403,10,10,http://demo.nopcommerce.com/,247,0,0
1615701620987,410,Open_Main_Page-1,200,OK,Thread Group 1-8,text,true,,7392,660,10,10,https://demo.nopcommerce.com/,409,0,0
1615701620738,658,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,8784,1063,10,10,null,247,2,0
1615701619603,1799,Open_Item_Page,200,OK,Thread Group 1-7,text,true,,12598,1008,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,443,0,0
1615701619603,443,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-7,,true,,1426,478,10,10,http://demo.nopcommerce.com/sound-forge-pro-11-recurring,443,0,0
1615701620046,1356,Open_Item_Page-1,200,OK,Thread Group 1-7,text,true,,11172,530,10,10,https://demo.nopcommerce.com/sound-forge-pro-11-recurring,1355,0,0
1615701619603,1799,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,12598,1008,10,10,null,443,1,0
1615701619604,1862,Open_Item_Page,200,OK,Thread Group 1-10,text,true,,12230,990,10,10,https://demo.nopcommerce.com/adobe-photoshop-cs4,441,0,0
1615701619604,441,Open_Item_Page-0,301,Moved Permanently,Thread Group 1-10,,true,,1417,469,10,10,http://demo.nopcommerce.com/adobe-photoshop-cs4,441,0,0
1615701620046,1420,Open_Item_Page-1,200,OK,Thread Group 1-10,text,true,,10813,521,10,10,https://demo.nopcommerce.com/adobe-photoshop-cs4,1419,0,0
1615701619604,1862,Open_Item_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,12230,990,10,10,null,441,0,0
1615701620755,865,Open_Main_Page,200,OK,Thread Group 1-9,text,true,,8801,1063,10,10,https://demo.nopcommerce.com/,467,0,0
1615701620755,467,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-9,,true,,1398,403,10,10,http://demo.nopcommerce.com/,467,0,0
1615701621222,398,Open_Main_Page-1,200,OK,Thread Group 1-9,text,true,,7403,660,10,10,https://demo.nopcommerce.com/,397,0,0
1615701620755,865,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,8801,1063,10,10,null,467,1,0
1615701620133,1612,Open_Main_Page,200,OK,Thread Group 1-2,text,true,,8788,1063,10,10,https://demo.nopcommerce.com/,263,0,0
1615701620133,263,Open_Main_Page-0,301,Moved Permanently,Thread Group 1-2,,true,,1396,403,10,10,http://demo.nopcommerce.com/,263,0,0
1615701620397,1348,Open_Main_Page-1,200,OK,Thread Group 1-2,text,true,,7392,660,10,10,https://demo.nopcommerce.com/,1347,0,0
1615701620133,1612,Open_Main_Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8788,1063,10,10,null,263,1,0
1615701621199,828,Open_Computers_Page,200,OK,Thread Group 1-6,text,true,,7572,1160,10,10,https://demo.nopcommerce.com/computers,444,0,0
1615701621199,444,Open_Computers_Page-0,301,Moved Permanently,Thread Group 1-6,,true,,1399,451,10,10,http://demo.nopcommerce.com/computers,444,0,0
